"Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012"
"Employers, female (% of employment)","SL.EMP.MPYR.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",0.699999988079,"","","","","",0.40000000596,"","","","",0.5,"","","","",0.40000000596,"",""
"Employers, male (% of employment)","SL.EMP.MPYR.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",2.40000009537,"","","","","",1.10000002384,"","","","",1.60000002384,"","","","",1.29999995232,"",""
"Employers, total (% of employment)","SL.EMP.MPYR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",1.89999997616,"","","","","",0.899999976158,"","","","",1.29999995232,"","","","",1.10000002384,"",""
"Self-employed, female (% of females employed)","SL.EMP.SELF.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",91.8000030518,"","","","","",90.8000030518,"","","","",90.0,"","","","",85.5,"",""
"Self-employed, male (% of males employed)","SL.EMP.SELF.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",82.1999969482,"","","","","",81.5999984741,"","","","",81.9000015259,"","","","",80.5999984741,"",""
"Self-employed, total (% of total employed)","SL.EMP.SELF.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",85.0,"","","","","",84.3000030518,"","","","",84.4000015259,"","","","",81.9000015259,"",""
"Employment to population ratio, 15+, female (%)","SL.EMP.TOTL.SP.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",33.5999984741,33.7999992371,34.0999984741,34.2999992371,34.0999984741,33.7999992371,33.5999984741,33.4000015259,33.0999984741,32.9000015259,33.4000015259,34.0,34.5,35.0,35.0999984741,33.9000015259,32.4000015259,30.8999996185,29.3999996185,27.7000007629,27.7000007629,""
"Employment to population ratio, 15+, male (%)","SL.EMP.TOTL.SP.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",81.5,81.4000015259,81.3000030518,81.1999969482,80.6999969482,80.4000015259,80.5,80.3000030518,79.6999969482,79.3000030518,79.5999984741,79.9000015259,80.0999984741,80.0,79.9000015259,79.4000015259,79.1999969482,79.0,78.5,78.0999984741,78.0999984741,""
"Employment to population ratio, 15+, total (%)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",58.5,58.5,58.5999984741,58.7000007629,58.2000007629,58.0,57.9000015259,57.7000007629,57.2000007629,56.9000015259,57.2999992371,57.7000007629,58.0999984741,58.2000007629,58.2000007629,57.2999992371,56.5,55.5999984741,54.5999984741,53.5999984741,53.5999984741,""
"Vulnerable employment, female (% of female employment)","SL.EMP.VULN.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",91.0999984741,"","","","","",90.4000015259,"","","","",89.5999984741,"","","","",85.0,"",""
"Vulnerable employment, male (% of male employment)","SL.EMP.VULN.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",79.8000030518,"","","","","",80.5,"","","","",80.3000030518,"","","","",79.3000030518,"",""
"Vulnerable employment, total (% of total employment)","SL.EMP.VULN.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",83.0999984741,"","","","","",83.4000015259,"","","","",83.0999984741,"","","","",80.8000030518,"",""
"Wage and salaried workers, female (% of females employed)","SL.EMP.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",8.19999980927,"","","","","",45.7000007629,"","","","",10.0,"","","","",14.5,"",""
"Wage and salary workers, male (% of males employed)","SL.EMP.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",17.7999992371,"","","","","",3.70000004768,"","","","",18.1000003815,"","","","",19.3999996185,"",""
"Wage and salaried workers, total (% of total employed)","SL.EMP.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",15.0,"","","","","",15.6999998093,"","","","",15.6000003815,"","","","",18.1000003815,"",""
"Children in employment, unpaid family workers (% of children in employment, ages 7-14)","SL.FAM.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",59.23,"",""
"Contributing family workers, female (% of females employed)","SL.FAM.WORK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",37.7999992371,"","","","","",37.7999992371,"","","","",42.2999992371,"","","","",33.9000015259,"",""
"Contributing family workers, male (% of males employed)","SL.FAM.WORK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",13.6999998093,"","","","","",12.8000001907,"","","","",13.3999996185,"","","","",11.0,"",""
"Contributing family workers, total (% of total employed)","SL.FAM.WORK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",20.7000007629,"","","","","",19.8999996185,"","","","",22.2000007629,"","","","",16.8999996185,"",""
"GDP per person employed (constant 1990 PPP $)","SL.GDP.PCAP.EM.KD","","","","","","","","","","","","","","","","","","","","",2638.0,2722.0,2734.0,2876.0,2909.0,2948.0,2991.0,3040.0,3299.0,3437.0,3531.0,3498.0,3600.0,3717.0,3888.0,4111.0,4374.0,4496.0,4727.0,4958.0,5063.0,5227.0,5295.0,5606.0,5881.0,6285.0,6720.0,7170.0,7521.0,7990.0,8496.0,8939.0,""
"Employees, industry, female (% of female employment)","SL.IND.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",12.3999996185,"","","","","",11.5,"","","","",14.3999996185,"","","","",17.7999992371,"",""
"Employees, industry, male (% of male employment)","SL.IND.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",17.1000003815,"","","","","",17.8999996185,"","","","",21.0,"","","","",24.0,"",""
"Employment in industry (% of total employment)","SL.IND.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",15.6999998093,"","","","","",16.0,"","","","",19.0,"","","","",22.3999996185,"",""
"Child employment in manufacturing, female (% of female economically active children ages 7-14)","SL.MNF.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",15.38,"","","","",18.92,"","","","",15.58,"",""
"Child employment in manufacturing, male (% of male economically active children ages 7-14)","SL.MNF.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",9.96,"","","","",13.45,"","","","",11.35,"",""
"Child employment in manufacturing (% of economically active children ages 7-14)","SL.MNF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",12.47,"","","","",16.02,"","","","",13.01,"",""
"Children in employment, self-employed (% of children in employment, ages 7-14)","SL.SLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5.6,"",""
"Child employment in services, female (% of female economically active children ages 7-14)","SL.SRV.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",6.49,"","","","",6.63,"","","","",6.26,"",""
"Child employment in services, male (% of male economically active children ages 7-14)","SL.SRV.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",15.87,"","","","",17.62,"","","","",17.36,"",""
"Child employment in services (% of economically active children ages 7-14)","SL.SRV.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",11.52,"","","","",12.4,"","","","",13.01,"",""
"Employees, services, female (% of female employment)","SL.SRV.EMPL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",15.3000001907,"","","","","",13.6999998093,"","","","",14.6999998093,"","","","",17.0,"",""
"Employees, services, male (% of male employment)","SL.SRV.EMPL.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",27.2000007629,"","","","","",28.2000007629,"","","","",29.7999992371,"","","","",29.8999996185,"",""
"Employment in services (% of total employment)","SL.SRV.EMPL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",23.7000007629,"","","","","",24.0,"","","","",25.2000007629,"","","","",26.6000003815,"",""
"Children in employment, female (% of female children ages 7-14)","SL.TLF.0714.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5.1,"","","","",4.2,13.1,"","","",2.1,"",""
"Children in employment, male (% of male children ages 7-14)","SL.TLF.0714.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5.3,"","","","",4.2,17.4,"","","",2.8,"",""
"Children in employment, study and work, female (% of female children in employment, ages 7-14)","SL.TLF.0714.SW.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",10.4,"","","","","","","","","","","",""
"Children in employment, study and work, male (% of male children in employment, ages 7-14)","SL.TLF.0714.SW.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",10.1,"","","","","","","","","","","",""
"Children in employment, study and work (% of children in employment, ages 7-14)","SL.TLF.0714.SW.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",10.2,"","","","",15.2,67.2,"","","",32.5,"",""
"Children in employment, work only, female (% of female children in employment, ages 7-14)","SL.TLF.0714.WK.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",89.6,"","","","","","","","","","","",""
"Children in employment, work only, male (% of male children in employment, ages 7-14)","SL.TLF.0714.WK.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",89.9,"","","","","","","","","","","",""
"Children in employment, work only (% of children in employment, ages 7-14)","SL.TLF.0714.WK.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",89.8,"","","","",84.9,32.8,"","","",67.5,"",""
"Children in employment, total (% of children ages 7-14)","SL.TLF.0714.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5.2,"","","","",4.2,15.3,"","","",2.5,"",""
"Labor force participation rate for ages 15-24, female (%)","SL.TLF.ACTI.1524.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",30.7999992371,30.5,30.2000007629,29.8999996185,29.6000003815,29.1000003815,28.6000003815,28.2000007629,27.7000007629,27.2999992371,26.7999992371,27.0,27.2000007629,27.5,27.7000007629,27.8999996185,26.0,24.2000007629,22.5,20.8999996185,19.3999996185,19.2000007629,""
"Labor force participation rate for ages 15-24, male (%)","SL.TLF.ACTI.1524.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",69.8000030518,69.1999969482,68.5999984741,68.0,67.5,67.0,66.5,66.0,65.5999984741,65.1999969482,64.6999969482,64.6999969482,64.6999969482,64.6999969482,64.8000030518,64.8000030518,62.7999992371,60.7000007629,58.5999984741,56.5999984741,54.5,54.2000007629,""
"Labor force participation rate for ages 15-24, total (%)","SL.TLF.ACTI.1524.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",51.0999984741,50.7000007629,50.2000007629,49.7999992371,49.2999992371,48.7999992371,48.2999992371,47.9000015259,47.4000015259,47.0,46.5,46.5999984741,46.7999992371,46.9000015259,47.0,47.0999984741,45.0999984741,43.2000007629,41.2999992371,39.5,37.7000007629,37.5,""
"Labor force participation rate, female (% of female population ages 15-64)","SL.TLF.ACTI.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",36.5,36.7000007629,36.9000015259,37.2000007629,37.4000015259,37.2000007629,36.9000015259,36.5999984741,36.4000015259,36.2000007629,35.9000015259,36.5,37.0999984741,37.7000007629,38.2000007629,38.7999992371,37.0,35.2999992371,33.5999984741,31.8999996185,30.2999992371,30.2999992371,""
"Labor force participation rate, male (% of male population ages 15-64)","SL.TLF.ACTI.MA.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",87.0999984741,86.9000015259,86.6999969482,86.5,86.3000030518,86.0999984741,85.9000015259,85.6999969482,85.5,85.3000030518,85.1999969482,85.3000030518,85.4000015259,85.5,85.5999984741,85.6999969482,85.1999969482,84.5999984741,84.0999984741,83.5999984741,83.0999984741,83.0999984741,""
"Labor force participation rate, total (% of total population ages 15-64)","SL.TLF.ACTI.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",62.9000015259,62.9000015259,62.9000015259,62.7999992371,62.7999992371,62.5999984741,62.4000015259,62.0999984741,61.9000015259,61.7000007629,61.5,61.7999992371,62.0999984741,62.5,62.7999992371,63.0999984741,62.0,60.9000015259,59.7999992371,58.7000007629,57.7000007629,57.7000007629,""
"Labor participation rate, female (% of female population ages 15+)","SL.TLF.CACT.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",34.7999992371,35.0999984741,35.2999992371,35.5,35.7000007629,35.5,35.2999992371,35.0,34.7999992371,34.5,34.2999992371,34.7999992371,35.4000015259,35.9000015259,36.4000015259,37.0,35.2999992371,33.5999984741,32.0,30.5,29.0,29.0,""
"Ratio of female to male labor participation rate (%)","SL.TLF.CACT.FM.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",40.8930668167,41.391506145,41.7257681723,42.061610614,42.3990523241,42.2619047619,42.1744331232,41.9161676647,41.7767082379,41.5162462497,41.3253002856,41.9277099242,42.5992805967,43.200965325,43.7500034387,44.4177654796,42.6328477488,40.87591207,39.1676881215,37.5615777664,35.9355651755,35.9355651755,""
